ResponseTimestamp,VehicleRef,Latitude,Longitude,Destination,Origin
2024-05-08T19:01:44.722-04:00,MTA NYCT_9437,40.845767,-73.940346,WSHNGTN HTS CABRINI via MADISON via BWAY,MTA_400353
2024-05-08T19:01:44.722-04:00,MTA NYCT_9793,40.796389,-73.948168,WSHNGTN HTS CABRINI via MADISON via BWAY,MTA_400353
2024-05-08T19:01:44.722-04:00,MTA NYCT_9844,40.769007,-73.967454,WSHNGTN HTS CABRINI via MADISON via BWAY,MTA_400353
2024-05-08T19:01:44.722-04:00,MTA NYCT_9894,40.857877,-73.935024,WSHNGTN HTS CABRINI via MADISON via BWAY,MTA_400353
2024-05-08T19:01:44.722-04:00,MTA NYCT_9423,40.792731,-73.952235,MIDTOWN  32 ST & 5 AV via BWAY 5 AV,MTA_403835
2024-05-08T19:01:44.722-04:00,MTA NYCT_9768,40.781954,-73.960097,MIDTOWN  32 ST & 5 AV via BWAY 5 AV,MTA_403835
2024-05-08T19:01:44.722-04:00,MTA NYCT_9899,40.80383,-73.965911,MIDTOWN  32 ST & 5 AV via BWAY 5 AV,MTA_403835
2024-05-08T19:01:44.722-04:00,MTA NYCT_9761,40.815379,-73.958383,WSHNGTN HTS CABRINI via MADISON via BWAY,MTA_400353
2024-05-08T19:01:44.722-04:00,MTA NYCT_9869,40.858876,-73.934336,BROADWAY-135 ST,MTA_400639
2024-05-08T19:01:44.722-04:00,MTA NYCT_9444,40.859207,-73.934155,BROADWAY-135 ST,MTA_400639
2024-05-08T19:01:44.722-04:00,MTA NYCT_9871,40.859207,-73.934155,BROADWAY-135 ST,MTA_400639
2024-05-08T19:01:45.602-04:00,MTA NYCT_4691,40.737105,-74.005758,WEST VILLAGE ABINGDON SQ via 9 AV,MTA_803195
2024-05-08T19:01:45.602-04:00,MTA NYCT_9821,40.786235,-73.972402,WEST VILLAGE ABINGDON SQ via 9 AV,MTA_803195
2024-05-08T19:01:45.602-04:00,MTA NYCT_9800,40.76293,-73.993059,RIVERBANK 145 ST via 10 AV,MTA_401393
2024-05-08T19:01:45.602-04:00,MTA NYCT_9826,40.737315,-74.005718,WEST VILLAGE ABINGDON SQ via 9 AV,MTA_803195
2024-05-08T19:01:45.602-04:00,MTA NYCT_9747,40.813122,-73.956422,WEST VILLAGE ABINGDON SQ via 9 AV,MTA_803195
2024-05-08T19:01:45.602-04:00,MTA NYCT_9443,40.759233,-73.995768,RIVERBANK 145 ST via 10 AV,MTA_401393
2024-05-08T19:01:45.602-04:00,MTA NYCT_9590,40.824937,-73.954119,RIVERBANK 145 ST via 10 AV,MTA_401393
2024-05-08T19:01:45.602-04:00,MTA NYCT_9435,40.763997,-73.988567,WEST VILLAGE ABINGDON SQ via 9 AV,MTA_803195
2024-05-08T19:01:45.602-04:00,MTA NYCT_9634,40.796957,-73.968243,RIVERBANK 145 ST via 10 AV,MTA_401393
2024-05-08T19:01:45.602-04:00,MTA NYCT_9595,40.786852,-73.975614,RIVERBANK 145 ST via 10 AV,MTA_401393
2024-05-08T19:01:45.602-04:00,MTA NYCT_9605,40.821005,-73.957244,RIVERBANK 145 ST via 10 AV,MTA_401393
2024-05-08T19:01:45.602-04:00,MTA NYCT_9452,40.750345,-74.00225,RIVERBANK 145 ST via 10 AV,MTA_401393
2024-05-08T19:01:45.602-04:00,MTA NYCT_9854,40.752835,-73.996718,WEST VILLAGE ABINGDON SQ via 9 AV,MTA_803195
2024-05-08T19:01:45.602-04:00,MTA NYCT_4672,40.826425,-73.955319,WEST VILLAGE ABINGDON SQ via 9 AV,MTA_803195
2024-05-08T19:01:46.196-04:00,MTA NYCT_9827,40.756384,-73.989832,41 ST via BROADWAY/7 AV,MTA_403942
2024-05-08T19:01:46.196-04:00,MTA NYCT_9891,40.814938,-73.955119,WEST HARLEM 129 ST via BROADWAY,MTA_405374
2024-05-08T19:01:46.196-04:00,MTA NYCT_9810,40.81492,-73.955132,WEST HARLEM 129 ST via BROADWAY,MTA_405374
2024-05-08T19:01:46.196-04:00,MTA NYCT_9909,40.771724,-73.982047,WEST HARLEM 129 ST via BROADWAY,MTA_405374
2024-05-08T19:01:46.196-04:00,MTA NYCT_9886,40.783688,-73.980213,41 ST via BROADWAY/7 AV,MTA_403942
2024-05-08T19:01:46.196-04:00,MTA NYCT_9802,40.75776,-73.985618,41 ST via BROADWAY/7 AV,MTA_403942
2024-05-08T19:01:46.196-04:00,MTA NYCT_9878,40.755851,-73.987026,41 ST via BROADWAY/7 AV,MTA_403942
2024-05-08T19:01:46.196-04:00,MTA NYCT_9819,40.81573,-73.958334,41 ST via BROADWAY/7 AV,MTA_403942
2024-05-08T19:01:46.196-04:00,MTA NYCT_9776,40.798022,-73.969456,41 ST via BROADWAY/7 AV,MTA_403942
2024-05-08T19:01:46.196-04:00,MTA NYCT_9806,40.797083,-73.969917,WEST HARLEM 129 ST via BROADWAY,MTA_405374
2024-05-08T19:01:46.196-04:00,MTA NYCT_9594,40.813796,-73.956645,WEST HARLEM 129 ST via BROADWAY,MTA_405374
2024-05-08T19:01:46.196-04:00,MTA NYCT_9805,40.806499,-73.964863,WEST HARLEM 129 ST via BROADWAY,MTA_405374
2024-05-08T19:01:46.196-04:00,MTA NYCT_9841,40.775145,-73.982283,41 ST via BROADWAY/7 AV,MTA_403942
2024-05-08T19:02:16.702-04:00,MTA NYCT_9417,40.746843,-73.984786,MIDTOWN  32 ST & 5 AV via BWAY 5 AV,MTA_403835
2024-05-08T19:02:16.702-04:00,MTA NYCT_9447,40.859018,-73.93425,LTD WASH HTS CABRINI  via MADSN via BWAY,MTA_400353
2024-05-08T19:02:16.702-04:00,MTA NYCT_9864,40.746843,-73.984786,MIDTOWN  32 ST & 5 AV via BWAY 5 AV,MTA_403835
2024-05-08T19:02:16.702-04:00,MTA NYCT_9431,40.857364,-73.935404,WSHNGTN HTS CABRINI via MADISON via BWAY,MTA_400353
2024-05-08T19:02:16.702-04:00,MTA NYCT_9853,40.830686,-73.947432,BROADWAY-135 ST,MTA_400639
2024-05-08T19:02:16.702-04:00,MTA NYCT_9437,40.846763,-73.939944,WSHNGTN HTS CABRINI via MADISON via BWAY,MTA_400353
2024-05-08T19:02:16.702-04:00,MTA NYCT_9785,40.821135,-73.954188,WSHNGTN HTS CABRINI via MADISON via BWAY,MTA_400353
2024-05-08T19:02:16.702-04:00,MTA NYCT_9895,40.767694,-73.968408,WSHNGTN HTS CABRINI via MADISON via BWAY,MTA_400353
2024-05-08T19:02:16.702-04:00,MTA NYCT_9597,40.791189,-73.951266,WSHNGTN HTS CABRINI via MADISON via BWAY,MTA_400353
2024-05-08T19:02:16.702-04:00,MTA NYCT_9434,40.820412,-73.954714,WSHNGTN HTS CABRINI via MADISON via BWAY,MTA_400353
2024-05-08T19:02:16.702-04:00,MTA NYCT_9600,40.758248,-73.977395,MIDTOWN  32 ST & 5 AV via BWAY 5 AV,MTA_403835
2024-05-08T19:02:16.702-04:00,MTA NYCT_9793,40.796937,-73.948842,WSHNGTN HTS CABRINI via MADISON via BWAY,MTA_400353
2024-05-08T19:02:16.702-04:00,MTA NYCT_9790,40.800741,-73.957946,WSHNGTN HTS CABRINI via MADISON via BWAY,MTA_400353
2024-05-08T19:02:16.702-04:00,MTA NYCT_9457,40.751452,-73.982364,MIDTOWN  32 ST & 5 AV via BWAY 5 AV,MTA_403835
2024-05-08T19:02:16.702-04:00,MTA NYCT_9899,40.803137,-73.964263,MIDTOWN  32 ST & 5 AV via BWAY 5 AV,MTA_403835
2024-05-08T19:02:16.702-04:00,MTA NYCT_9761,40.816726,-73.957403,WSHNGTN HTS CABRINI via MADISON via BWAY,MTA_400353
2024-05-08T19:02:16.702-04:00,MTA NYCT_9460,40.767219,-73.968759,WSHNGTN HTS CABRINI via MADISON via BWAY,MTA_400353
2024-05-08T19:02:16.702-04:00,MTA NYCT_9768,40.781287,-73.960584,MIDTOWN  32 ST & 5 AV via BWAY 5 AV,MTA_403835
2024-05-08T19:02:16.702-04:00,MTA NYCT_9773,40.833425,-73.945446,BROADWAY-135 ST,MTA_400639
2024-05-08T19:02:16.702-04:00,MTA NYCT_9423,40.792509,-73.952397,MIDTOWN  32 ST & 5 AV via BWAY 5 AV,MTA_403835
2024-05-08T19:02:16.702-04:00,MTA NYCT_9862,40.850374,-73.938491,BROADWAY-135 ST,MTA_400639
2024-05-08T19:02:16.702-04:00,MTA NYCT_9844,40.769007,-73.967454,WSHNGTN HTS CABRINI via MADISON via BWAY,MTA_400353
2024-05-08T19:02:16.702-04:00,MTA NYCT_9602,40.849122,-73.939042,MIDTOWN  32 ST & 5 AV via BWAY 5 AV,MTA_400639
2024-05-08T19:02:16.702-04:00,MTA NYCT_9900,40.819837,-73.955397,MIDTOWN  32 ST & 5 AV via BWAY 5 AV,MTA_403835
2024-05-08T19:02:16.702-04:00,MTA NYCT_9869,40.858876,-73.934336,BROADWAY-135 ST,MTA_400639
2024-05-08T19:02:16.702-04:00,MTA NYCT_9444,40.859207,-73.934155,BROADWAY-135 ST,MTA_400639
2024-05-08T19:02:16.702-04:00,MTA NYCT_9871,40.859207,-73.934155,BROADWAY-135 ST,MTA_400639
2024-05-08T19:02:17.494-04:00,MTA NYCT_9595,40.787971,-73.974796,RIVERBANK 145 ST via 10 AV,MTA_401393
2024-05-08T19:02:17.494-04:00,MTA NYCT_4691,40.737105,-74.005758,WEST VILLAGE ABINGDON SQ via 9 AV,MTA_803195
2024-05-08T19:02:17.494-04:00,MTA NYCT_9435,40.763298,-73.98908,WEST VILLAGE ABINGDON SQ via 9 AV,MTA_803195
2024-05-08T19:02:17.494-04:00,MTA NYCT_9821,40.786235,-73.972402,WEST VILLAGE ABINGDON SQ via 9 AV,MTA_803195
2024-05-08T19:02:17.494-04:00,MTA NYCT_9443,40.759767,-73.99537,RIVERBANK 145 ST via 10 AV,MTA_401393
2024-05-08T19:02:17.494-04:00,MTA NYCT_9826,40.737315,-74.005718,WEST VILLAGE ABINGDON SQ via 9 AV,MTA_803195
2024-05-08T19:02:17.494-04:00,MTA NYCT_9747,40.813122,-73.956422,WEST VILLAGE ABINGDON SQ via 9 AV,MTA_803195
2024-05-08T19:02:17.494-04:00,MTA NYCT_9800,40.763119,-73.992925,RIVERBANK 145 ST via 10 AV,MTA_401393
2024-05-08T19:02:17.494-04:00,MTA NYCT_9634,40.798109,-73.967422,RIVERBANK 145 ST via 10 AV,MTA_401393
2024-05-08T19:02:17.494-04:00,MTA NYCT_9854,40.752241,-73.997155,WEST VILLAGE ABINGDON SQ via 9 AV,MTA_803195
2024-05-08T19:02:17.494-04:00,MTA NYCT_9605,40.821005,-73.957244,RIVERBANK 145 ST via 10 AV,MTA_401393
2024-05-08T19:02:17.494-04:00,MTA NYCT_9452,40.750361,-74.002239,RIVERBANK 145 ST via 10 AV,MTA_401393
2024-05-08T19:02:17.494-04:00,MTA NYCT_4672,40.826425,-73.955319,WEST VILLAGE ABINGDON SQ via 9 AV,MTA_803195
2024-05-08T19:02:18.013-04:00,MTA NYCT_9827,40.756384,-73.989832,41 ST via BROADWAY/7 AV,MTA_403942
2024-05-08T19:02:18.013-04:00,MTA NYCT_9886,40.781604,-73.981221,41 ST via BROADWAY/7 AV,MTA_403942
2024-05-08T19:02:18.013-04:00,MTA NYCT_9891,40.814938,-73.955119,WEST HARLEM 129 ST via BROADWAY,MTA_405374
2024-05-08T19:02:18.013-04:00,MTA NYCT_9810,40.81492,-73.955132,WEST HARLEM 129 ST via BROADWAY,MTA_405374
2024-05-08T19:02:18.013-04:00,MTA NYCT_9819,40.815124,-73.958855,41 ST via BROADWAY/7 AV,MTA_403942
2024-05-08T19:02:18.013-04:00,MTA NYCT_9805,40.807768,-73.963956,WEST HARLEM 129 ST via BROADWAY,MTA_405374
2024-05-08T19:02:18.013-04:00,MTA NYCT_9802,40.757682,-73.985679,41 ST via BROADWAY/7 AV,MTA_403942
2024-05-08T19:02:18.013-04:00,MTA NYCT_9776,40.797398,-73.969912,41 ST via BROADWAY/7 AV,MTA_403942
2024-05-08T19:02:18.013-04:00,MTA NYCT_9841,40.773647,-73.982306,41 ST via BROADWAY/7 AV,MTA_403942
2024-05-08T19:02:18.013-04:00,MTA NYCT_9878,40.755792,-73.987069,41 ST via BROADWAY/7 AV,MTA_403942
2024-05-08T19:02:18.013-04:00,MTA NYCT_9594,40.813903,-73.955851,WEST HARLEM 129 ST via BROADWAY,MTA_405374
2024-05-08T19:02:18.013-04:00,MTA NYCT_9806,40.797356,-73.969709,WEST HARLEM 129 ST via BROADWAY,MTA_405374
2024-05-08T19:02:18.013-04:00,MTA NYCT_9909,40.772072,-73.982057,WEST HARLEM 129 ST via BROADWAY,MTA_405374
2024-05-08T19:02:48.458-04:00,MTA NYCT_9447,40.859018,-73.93425,LTD WASH HTS CABRINI  via MADSN via BWAY,MTA_400353
2024-05-08T19:02:48.458-04:00,MTA NYCT_9417,40.746843,-73.984786,MIDTOWN  32 ST & 5 AV via BWAY 5 AV,MTA_403835
2024-05-08T19:02:48.458-04:00,MTA NYCT_9864,40.746843,-73.984786,MIDTOWN  32 ST & 5 AV via BWAY 5 AV,MTA_403835
2024-05-08T19:02:48.458-04:00,MTA NYCT_9785,40.821135,-73.954188,WSHNGTN HTS CABRINI via MADISON via BWAY,MTA_400353
2024-05-08T19:02:48.458-04:00,MTA NYCT_9597,40.791254,-73.951219,WSHNGTN HTS CABRINI via MADISON via BWAY,MTA_400353
2024-05-08T19:02:48.458-04:00,MTA NYCT_9869,40.858848,-73.934353,LTD WASH HTS CABRINI  via MADSN via BWAY,MTA_400353
2024-05-08T19:02:48.458-04:00,MTA NYCT_9434,40.820412,-73.954714,WSHNGTN HTS CABRINI via MADISON via BWAY,MTA_400353
2024-05-08T19:02:48.458-04:00,MTA NYCT_9793,40.796937,-73.948842,WSHNGTN HTS CABRINI via MADISON via BWAY,MTA_400353
2024-05-08T19:02:48.458-04:00,MTA NYCT_9862,40.849564,-73.938831,BROADWAY-135 ST,MTA_400639
2024-05-08T19:02:48.458-04:00,MTA NYCT_9460,40.767468,-73.968576,WSHNGTN HTS CABRINI via MADISON via BWAY,MTA_400353
2024-05-08T19:02:48.458-04:00,MTA NYCT_9790,40.800681,-73.957894,WSHNGTN HTS CABRINI via MADISON via BWAY,MTA_400353
2024-05-08T19:02:48.458-04:00,MTA NYCT_9773,40.833032,-73.945731,BROADWAY-135 ST,MTA_400639
2024-05-08T19:02:48.458-04:00,MTA NYCT_9457,40.751474,-73.982349,MIDTOWN  32 ST & 5 AV via BWAY 5 AV,MTA_403835
2024-05-08T19:02:48.458-04:00,MTA NYCT_9899,40.803137,-73.964263,MIDTOWN  32 ST & 5 AV via BWAY 5 AV,MTA_403835
2024-05-08T19:02:48.458-04:00,MTA NYCT_9423,40.792232,-73.952601,MIDTOWN  32 ST & 5 AV via BWAY 5 AV,MTA_403835
2024-05-08T19:02:48.458-04:00,MTA NYCT_9437,40.846993,-73.939849,WSHNGTN HTS CABRINI via MADISON via BWAY,MTA_400353
2024-05-08T19:02:48.458-04:00,MTA NYCT_9761,40.817498,-73.95684,WSHNGTN HTS CABRINI via MADISON via BWAY,MTA_400353
2024-05-08T19:02:48.458-04:00,MTA NYCT_9853,40.830417,-73.94763,BROADWAY-135 ST,MTA_400639
2024-05-08T19:02:48.458-04:00,MTA NYCT_9768,40.779689,-73.961761,MIDTOWN  32 ST & 5 AV via BWAY 5 AV,MTA_403835
2024-05-08T19:02:48.458-04:00,MTA NYCT_9602,40.848923,-73.939147,MIDTOWN  32 ST & 5 AV via BWAY 5 AV,MTA_400639
2024-05-08T19:02:48.458-04:00,MTA NYCT_9895,40.768871,-73.967553,WSHNGTN HTS CABRINI via MADISON via BWAY,MTA_400353
2024-05-08T19:02:48.458-04:00,MTA NYCT_9900,40.819837,-73.955397,MIDTOWN  32 ST & 5 AV via BWAY 5 AV,MTA_403835
2024-05-08T19:02:48.458-04:00,MTA NYCT_9600,40.757614,-73.977863,MIDTOWN  32 ST & 5 AV via BWAY 5 AV,MTA_403835
2024-05-08T19:02:48.458-04:00,MTA NYCT_9844,40.770136,-73.966631,WSHNGTN HTS CABRINI via MADISON via BWAY,MTA_400353
2024-05-08T19:02:48.458-04:00,MTA NYCT_9871,40.859207,-73.934155,BROADWAY-135 ST,MTA_400639
2024-05-08T19:02:48.458-04:00,MTA NYCT_9444,40.859207,-73.934155,BROADWAY-135 ST,MTA_400639
2024-05-08T19:02:49.287-04:00,MTA NYCT_4691,40.737105,-74.005758,WEST VILLAGE ABINGDON SQ via 9 AV,MTA_803195
2024-05-08T19:02:49.287-04:00,MTA NYCT_9854,40.750704,-73.998261,WEST VILLAGE ABINGDON SQ via 9 AV,MTA_803195
2024-05-08T19:02:49.287-04:00,MTA NYCT_9634,40.799267,-73.966557,RIVERBANK 145 ST via 10 AV,MTA_401393
2024-05-08T19:02:49.287-04:00,MTA NYCT_9826,40.737315,-74.005718,WEST VILLAGE ABINGDON SQ via 9 AV,MTA_803195
2024-05-08T19:02:49.287-04:00,MTA NYCT_9747,40.813099,-73.956439,WEST VILLAGE ABINGDON SQ via 9 AV,MTA_803195
2024-05-08T19:02:49.287-04:00,MTA NYCT_9800,40.76394,-73.992343,RIVERBANK 145 ST via 10 AV,MTA_401393
2024-05-08T19:02:49.287-04:00,MTA NYCT_9595,40.788834,-73.974166,RIVERBANK 145 ST via 10 AV,MTA_401393
2024-05-08T19:02:49.287-04:00,MTA NYCT_9821,40.785982,-73.972591,WEST VILLAGE ABINGDON SQ via 9 AV,MTA_803195
2024-05-08T19:02:49.287-04:00,MTA NYCT_9605,40.821036,-73.957318,RIVERBANK 145 ST via 10 AV,MTA_401393
2024-05-08T19:02:49.287-04:00,MTA NYCT_9443,40.759908,-73.995265,RIVERBANK 145 ST via 10 AV,MTA_401393
2024-05-08T19:02:49.287-04:00,MTA NYCT_9452,40.750361,-74.002239,RIVERBANK 145 ST via 10 AV,MTA_401393
2024-05-08T19:02:49.287-04:00,MTA NYCT_9435,40.762998,-73.989295,WEST VILLAGE ABINGDON SQ via 9 AV,MTA_803195
2024-05-08T19:02:49.287-04:00,MTA NYCT_4672,40.826425,-73.955319,WEST VILLAGE ABINGDON SQ via 9 AV,MTA_803195
2024-05-08T19:02:49.803-04:00,MTA NYCT_9827,40.756384,-73.989832,41 ST via BROADWAY/7 AV,MTA_403942
2024-05-08T19:02:49.803-04:00,MTA NYCT_9891,40.814938,-73.955119,WEST HARLEM 129 ST via BROADWAY,MTA_405374
2024-05-08T19:02:49.803-04:00,MTA NYCT_9810,40.81492,-73.955132,WEST HARLEM 129 ST via BROADWAY,MTA_405374
2024-05-08T19:02:49.803-04:00,MTA NYCT_9841,40.773395,-73.982302,41 ST via BROADWAY/7 AV,MTA_403942
2024-05-08T19:02:49.803-04:00,MTA NYCT_9806,40.797997,-73.969209,WEST HARLEM 129 ST via BROADWAY,MTA_405374
2024-05-08T19:02:49.803-04:00,MTA NYCT_9802,40.757682,-73.985679,41 ST via BROADWAY/7 AV,MTA_403942
2024-05-08T19:02:49.803-04:00,MTA NYCT_9909,40.773647,-73.98209,WEST HARLEM 129 ST via BROADWAY,MTA_405374
2024-05-08T19:02:49.803-04:00,MTA NYCT_9886,40.781325,-73.981318,41 ST via BROADWAY/7 AV,MTA_403942
2024-05-08T19:02:49.803-04:00,MTA NYCT_9819,40.814889,-73.95902,41 ST via BROADWAY/7 AV,MTA_403942
2024-05-08T19:02:49.803-04:00,MTA NYCT_9805,40.809113,-73.96297,WEST HARLEM 129 ST via BROADWAY,MTA_405374
2024-05-08T19:02:49.803-04:00,MTA NYCT_9878,40.755416,-73.987543,41 ST via BROADWAY/7 AV,MTA_403942
2024-05-08T19:02:49.803-04:00,MTA NYCT_9776,40.79703,-73.970181,41 ST via BROADWAY/7 AV,MTA_403942
2024-05-08T19:03:20.503-04:00,MTA NYCT_9637,40.859018,-73.93425,LTD WASH HTS CABRINI  via MADSN via BWAY,MTA_400353
2024-05-08T19:03:20.503-04:00,MTA NYCT_9417,40.746843,-73.984786,MIDTOWN  32 ST & 5 AV via BWAY 5 AV,MTA_403835
2024-05-08T19:03:20.503-04:00,MTA NYCT_9447,40.859018,-73.93425,LTD WASH HTS CABRINI  via MADSN via BWAY,MTA_400353
2024-05-08T19:03:20.503-04:00,MTA NYCT_9864,40.746843,-73.984786,MIDTOWN  32 ST & 5 AV via BWAY 5 AV,MTA_403835
2024-05-08T19:03:20.503-04:00,MTA NYCT_9853,40.829382,-73.948396,BROADWAY-135 ST,MTA_400639
2024-05-08T19:03:20.503-04:00,MTA NYCT_9597,40.79204,-73.950642,WSHNGTN HTS CABRINI via MADISON via BWAY,MTA_400353
2024-05-08T19:03:20.503-04:00,MTA NYCT_9460,40.767694,-73.968408,WSHNGTN HTS CABRINI via MADISON via BWAY,MTA_400353
2024-05-08T19:03:20.503-04:00,MTA NYCT_9434,40.820412,-73.954714,WSHNGTN HTS CABRINI via MADISON via BWAY,MTA_400353
2024-05-08T19:03:20.503-04:00,MTA NYCT_9895,40.769776,-73.966897,WSHNGTN HTS CABRINI via MADISON via BWAY,MTA_400353
2024-05-08T19:03:20.503-04:00,MTA NYCT_9862,40.849594,-73.938818,BROADWAY-135 ST,MTA_400639
2024-05-08T19:03:20.503-04:00,MTA NYCT_9437,40.847356,-73.939716,WSHNGTN HTS CABRINI via MADISON via BWAY,MTA_400353
2024-05-08T19:03:20.503-04:00,MTA NYCT_9899,40.803137,-73.964263,MIDTOWN  32 ST & 5 AV via BWAY 5 AV,MTA_403835
2024-05-08T19:03:20.503-04:00,MTA NYCT_9900,40.819148,-73.955897,MIDTOWN  32 ST & 5 AV via BWAY 5 AV,MTA_403835
2024-05-08T19:03:20.503-04:00,MTA NYCT_9790,40.800897,-73.958974,WSHNGTN HTS CABRINI via MADISON via BWAY,MTA_400353
2024-05-08T19:03:20.503-04:00,MTA NYCT_9602,40.848629,-73.93926,MIDTOWN  32 ST & 5 AV via BWAY 5 AV,MTA_400639
2024-05-08T19:03:20.503-04:00,MTA NYCT_9457,40.750533,-73.983035,MIDTOWN  32 ST & 5 AV via BWAY 5 AV,MTA_403835
2024-05-08T19:03:20.503-04:00,MTA NYCT_9768,40.779717,-73.961741,MIDTOWN  32 ST & 5 AV via BWAY 5 AV,MTA_403835
2024-05-08T19:03:20.503-04:00,MTA NYCT_9773,40.831899,-73.946553,BROADWAY-135 ST,MTA_400639
2024-05-08T19:03:20.503-04:00,MTA NYCT_9785,40.821516,-73.95391,WSHNGTN HTS CABRINI via MADISON via BWAY,MTA_400353
2024-05-08T19:03:20.503-04:00,MTA NYCT_9600,40.757476,-73.977963,MIDTOWN  32 ST & 5 AV via BWAY 5 AV,MTA_403835
2024-05-08T19:03:20.503-04:00,MTA NYCT_9844,40.770225,-73.966565,WSHNGTN HTS CABRINI via MADISON via BWAY,MTA_400353
2024-05-08T19:03:20.503-04:00,MTA NYCT_9761,40.818663,-73.955987,WSHNGTN HTS CABRINI via MADISON via BWAY,MTA_400353
2024-05-08T19:03:20.503-04:00,MTA NYCT_9793,40.797178,-73.94994,WSHNGTN HTS CABRINI via MADISON via BWAY,MTA_400353
2024-05-08T19:03:20.503-04:00,MTA NYCT_9869,40.858876,-73.934336,BROADWAY-135 ST,MTA_400639
2024-05-08T19:03:20.503-04:00,MTA NYCT_9423,40.791455,-73.953168,MIDTOWN  32 ST & 5 AV via BWAY 5 AV,MTA_403835
2024-05-08T19:03:20.503-04:00,MTA NYCT_9444,40.859207,-73.934155,BROADWAY-135 ST,MTA_400639
2024-05-08T19:03:20.503-04:00,MTA NYCT_9871,40.859207,-73.934155,BROADWAY-135 ST,MTA_400639
2024-05-08T19:03:21.552-04:00,MTA NYCT_4691,40.737105,-74.005758,WEST VILLAGE ABINGDON SQ via 9 AV,MTA_803195
2024-05-08T19:03:21.552-04:00,MTA NYCT_9634,40.800661,-73.96553,RIVERBANK 145 ST via 10 AV,MTA_401393
2024-05-08T19:03:21.552-04:00,MTA NYCT_9821,40.784974,-73.973306,WEST VILLAGE ABINGDON SQ via 9 AV,MTA_803195
2024-05-08T19:03:21.552-04:00,MTA NYCT_9747,40.812923,-73.956577,WEST VILLAGE ABINGDON SQ via 9 AV,MTA_803195
2024-05-08T19:03:21.552-04:00,MTA NYCT_9800,40.764205,-73.992148,RIVERBANK 145 ST via 10 AV,MTA_401393
2024-05-08T19:03:21.552-04:00,MTA NYCT_9826,40.737315,-74.005718,WEST VILLAGE ABINGDON SQ via 9 AV,MTA_803195
2024-05-08T19:03:21.552-04:00,MTA NYCT_9605,40.822066,-73.956351,RIVERBANK 145 ST via 10 AV,MTA_401393
2024-05-08T19:03:21.552-04:00,MTA NYCT_9595,40.788834,-73.974166,RIVERBANK 145 ST via 10 AV,MTA_401393
2024-05-08T19:03:21.552-04:00,MTA NYCT_9854,40.750382,-73.99848,WEST VILLAGE ABINGDON SQ via 9 AV,MTA_803195
2024-05-08T19:03:21.552-04:00,MTA NYCT_9435,40.762037,-73.989994,WEST VILLAGE ABINGDON SQ via 9 AV,MTA_803195
2024-05-08T19:03:21.552-04:00,MTA NYCT_9443,40.760207,-73.995042,RIVERBANK 145 ST via 10 AV,MTA_401393
