ResponseTimestamp,VehicleRef,Latitude,Longitude,Destination,Origin
2024-05-08T15:00:58.134-04:00,MTA NYCT_9417,40.763213,-73.971678,WSHNGTN HTS CLOISTRS via MADISN via BWAY,MTA_400353
2024-05-08T15:00:58.134-04:00,MTA NYCT_9447,40.835658,-73.944542,MIDTOWN  32 ST & 5 AV via BWAY 5 AV,MTA_403835
2024-05-08T15:00:58.134-04:00,MTA NYCT_9457,40.756134,-73.976839,WSHNGTN HTS CLOISTRS via MADISN via BWAY,MTA_400353
2024-05-08T15:00:58.134-04:00,MTA NYCT_9813,40.770159,-73.968711,MIDTOWN  32 ST & 5 AV via BWAY 5 AV,MTA_403835
2024-05-08T15:00:58.134-04:00,MTA NYCT_9896,40.77665,-73.96188,WSHNGTN HTS CLOISTRS via MADISN via BWAY,MTA_400353
2024-05-08T15:00:58.134-04:00,MTA NYCT_9437,40.859074,-73.934216,WSHNGTN HTS CLOISTRS via MADISN via BWAY,MTA_400353
2024-05-08T15:00:59.069-04:00,MTA NYCT_9811,40.76451,-73.988183,WEST VILLAGE ABINGDON SQ via 9 AV,MTA_803195
2024-05-08T15:00:59.069-04:00,MTA NYCT_9788,40.802844,-73.963562,WEST VILLAGE ABINGDON SQ via 9 AV,MTA_803195
2024-05-08T15:00:59.069-04:00,MTA NYCT_9427,40.737157,-74.005741,WEST VILLAGE ABINGDON SQ via 9 AV,MTA_803195
2024-05-08T15:00:59.069-04:00,MTA NYCT_4672,40.776832,-73.982888,RIVERBANK 145 ST via 10 AV,MTA_401393
2024-05-08T15:00:59.069-04:00,MTA NYCT_9800,40.747828,-74.004064,RIVERBANK 145 ST via 10 AV,MTA_401393
2024-05-08T15:00:59.069-04:00,MTA NYCT_9854,40.759946,-73.991518,WEST VILLAGE ABINGDON SQ via 9 AV,MTA_803195
2024-05-08T15:00:59.069-04:00,MTA NYCT_9435,40.790178,-73.9695,WEST VILLAGE ABINGDON SQ via 9 AV,MTA_803195
2024-05-08T15:00:59.069-04:00,MTA NYCT_9902,40.777306,-73.978953,WEST VILLAGE ABINGDON SQ via 9 AV,MTA_803195
2024-05-08T15:00:59.069-04:00,MTA NYCT_9760,40.827034,-73.954977,RIVERBANK 145 ST via 10 AV,MTA_401393
2024-05-08T15:00:59.069-04:00,MTA NYCT_9701,40.800703,-73.961827,WEST VILLAGE ABINGDON SQ via 9 AV,MTA_803195
2024-05-08T15:00:59.069-04:00,MTA NYCT_4691,40.737737,-74.005649,WEST VILLAGE ABINGDON SQ via 9 AV,MTA_803195
2024-05-08T15:00:59.069-04:00,MTA NYCT_9821,40.808385,-73.959904,WEST VILLAGE ABINGDON SQ via 9 AV,MTA_803195
2024-05-08T15:00:59.069-04:00,MTA NYCT_9454,40.762327,-73.993494,RIVERBANK 145 ST via 10 AV,MTA_401393
2024-05-08T15:00:59.069-04:00,MTA NYCT_9595,40.760802,-73.994607,RIVERBANK 145 ST via 10 AV,MTA_401393
2024-05-08T15:00:59.069-04:00,MTA NYCT_9443,40.758833,-73.996061,RIVERBANK 145 ST via 10 AV,MTA_401393
2024-05-08T15:00:59.069-04:00,MTA NYCT_9826,40.774529,-73.980967,WEST VILLAGE ABINGDON SQ via 9 AV,MTA_803195
2024-05-08T15:00:59.069-04:00,MTA NYCT_9605,40.815392,-73.954791,RIVERBANK 145 ST via 10 AV,MTA_401393
2024-05-08T15:00:59.069-04:00,MTA NYCT_9590,40.809843,-73.95883,RIVERBANK 145 ST via 10 AV,MTA_401393
2024-05-08T15:00:59.069-04:00,MTA NYCT_9747,40.826541,-73.955479,WEST VILLAGE ABINGDON SQ via 9 AV,MTA_803195
2024-05-08T15:00:59.641-04:00,MTA NYCT_9878,40.814938,-73.955119,WEST HARLEM 129 ST via BROADWAY,MTA_405374
2024-05-08T15:00:59.641-04:00,MTA NYCT_9827,40.814938,-73.955119,WEST HARLEM 129 ST via BROADWAY,MTA_405374
2024-05-08T15:00:59.641-04:00,MTA NYCT_9776,40.759766,-73.987931,WEST HARLEM 129 ST via BROADWAY,MTA_405374
2024-05-08T15:00:59.641-04:00,MTA NYCT_9841,40.784069,-73.979697,WEST HARLEM 129 ST via BROADWAY,MTA_405374
2024-05-08T15:00:59.641-04:00,MTA NYCT_9819,40.76382,-73.981261,41 ST via BROADWAY/7 AV,MTA_403942
2024-05-08T15:00:59.641-04:00,MTA NYCT_9770,40.756303,-73.989645,41 ST via BROADWAY/7 AV,MTA_403942
2024-05-08T15:00:59.641-04:00,MTA NYCT_9802,40.797968,-73.96923,WEST HARLEM 129 ST via BROADWAY,MTA_405374
2024-05-08T15:00:59.641-04:00,MTA NYCT_9806,40.795597,-73.9712,41 ST via BROADWAY/7 AV,MTA_403942
2024-05-08T15:00:59.641-04:00,MTA NYCT_9805,40.795696,-73.971128,41 ST via BROADWAY/7 AV,MTA_403942
2024-05-08T15:00:59.641-04:00,MTA NYCT_9909,40.81284,-73.955824,41 ST via BROADWAY/7 AV,MTA_403942
2024-05-08T15:00:59.641-04:00,MTA NYCT_9891,40.768715,-73.982209,41 ST via BROADWAY/7 AV,MTA_403942
2024-05-08T15:00:59.641-04:00,MTA NYCT_9594,40.77809,-73.982133,41 ST via BROADWAY/7 AV,MTA_403942
2024-05-08T15:00:59.641-04:00,MTA NYCT_9810,40.778394,-73.981785,WEST HARLEM 129 ST via BROADWAY,MTA_405374
2024-05-08T15:00:59.641-04:00,MTA NYCT_9446,40.81365,-73.959934,41 ST via BROADWAY/7 AV,MTA_403942
2024-05-08T15:00:59.641-04:00,MTA NYCT_9886,40.766371,-73.983064,WEST HARLEM 129 ST via BROADWAY,MTA_405374
2024-05-08T15:01:30.170-04:00,MTA NYCT_9616,40.746843,-73.984786,MIDTOWN  32 ST & 5 AV via BWAY 5 AV,MTA_403835
2024-05-08T15:01:30.170-04:00,MTA NYCT_9871,40.826692,-73.950369,MIDTOWN  32 ST & 5 AV via BWAY 5 AV,MTA_403835
2024-05-08T15:01:30.170-04:00,MTA NYCT_9790,40.83294,-73.94556,WSHNGTN HTS CLOISTRS via MADISN via BWAY,MTA_400353
2024-05-08T15:01:30.170-04:00,MTA NYCT_9844,40.788351,-73.953336,WSHNGTN HTS CLOISTRS via MADISN via BWAY,MTA_400353
2024-05-08T15:01:30.170-04:00,MTA NYCT_9761,40.847686,-73.939579,WSHNGTN HTS CLOISTRS via MADISN via BWAY,MTA_400353
2024-05-08T15:01:30.170-04:00,MTA NYCT_9744,40.747002,-73.985166,MIDTOWN  32 ST & 5 AV via BWAY 5 AV,MTA_403835
2024-05-08T15:01:30.170-04:00,MTA NYCT_9815,40.808234,-73.963855,MIDTOWN  32 ST & 5 AV via BWAY 5 AV,MTA_403835
2024-05-08T15:01:30.170-04:00,MTA NYCT_9597,40.807669,-73.964026,WSHNGTN HTS CLOISTRS via MADISN via BWAY,MTA_400353
2024-05-08T15:01:30.170-04:00,MTA NYCT_9895,40.796841,-73.948819,WSHNGTN HTS CLOISTRS via MADISN via BWAY,MTA_400353
2024-05-08T15:01:30.170-04:00,MTA NYCT_9884,40.784381,-73.958339,MIDTOWN  32 ST & 5 AV via BWAY 5 AV,MTA_403835
2024-05-08T15:01:30.170-04:00,MTA NYCT_9894,40.85528,-73.936832,MIDTOWN  32 ST & 5 AV via BWAY 5 AV,MTA_403835
2024-05-08T15:01:30.170-04:00,MTA NYCT_9869,40.844903,-73.9407,MIDTOWN  32 ST & 5 AV via BWAY 5 AV,MTA_403835
2024-05-08T15:01:30.170-04:00,MTA NYCT_9444,40.844967,-73.940674,MIDTOWN  32 ST & 5 AV via BWAY 5 AV,MTA_403835
2024-05-08T15:01:30.170-04:00,MTA NYCT_9900,40.799561,-73.955624,MIDTOWN  32 ST & 5 AV via BWAY 5 AV,MTA_403835
2024-05-08T15:01:30.170-04:00,MTA NYCT_9768,40.750236,-73.983254,MIDTOWN  32 ST & 5 AV via BWAY 5 AV,MTA_403835
2024-05-08T15:01:30.170-04:00,MTA NYCT_9853,40.799625,-73.955781,MIDTOWN  32 ST & 5 AV via BWAY 5 AV,MTA_403835
2024-05-08T15:01:30.170-04:00,MTA NYCT_9637,40.864404,-73.931244,WSHNGTN HTS CLOISTRS via MADISN via BWAY,MTA_903236
2024-05-08T15:01:30.170-04:00,MTA NYCT_9602,40.811098,-73.961772,MIDTOWN  32 ST & 5 AV via BWAY 5 AV,MTA_403835
2024-05-08T15:01:30.170-04:00,MTA NYCT_9813,40.769109,-73.969474,MIDTOWN  32 ST & 5 AV via BWAY 5 AV,MTA_403835
2024-05-08T15:01:30.170-04:00,MTA NYCT_9785,40.848161,-73.939409,WSHNGTN HTS CLOISTRS via MADISN via BWAY,MTA_400353
2024-05-08T15:01:30.170-04:00,MTA NYCT_9460,40.787439,-73.954016,WSHNGTN HTS CLOISTRS via MADISN via BWAY,MTA_400353
2024-05-08T15:01:30.170-04:00,MTA NYCT_9809,40.75593,-73.979096,MIDTOWN  32 ST & 5 AV via BWAY 5 AV,MTA_403835
2024-05-08T15:01:30.170-04:00,MTA NYCT_9431,40.844257,-73.940998,MIDTOWN  32 ST & 5 AV via BWAY 5 AV,MTA_403835
2024-05-08T15:01:30.170-04:00,MTA NYCT_9434,40.864034,-73.93165,WSHNGTN HTS CLOISTRS via MADISN via BWAY,MTA_903236
2024-05-08T15:01:30.170-04:00,MTA NYCT_9862,40.823005,-73.953062,MIDTOWN  32 ST & 5 AV via BWAY 5 AV,MTA_403835
2024-05-08T15:01:30.170-04:00,MTA NYCT_9447,40.835384,-73.944161,MIDTOWN  32 ST & 5 AV via BWAY 5 AV,MTA_403835
2024-05-08T15:01:30.170-04:00,MTA NYCT_9899,40.779772,-73.961701,MIDTOWN  32 ST & 5 AV via BWAY 5 AV,MTA_403835
2024-05-08T15:01:30.170-04:00,MTA NYCT_9773,40.819799,-73.955425,MIDTOWN  32 ST & 5 AV via BWAY 5 AV,MTA_403835
2024-05-08T15:01:30.170-04:00,MTA NYCT_9417,40.763294,-73.971619,WSHNGTN HTS CLOISTRS via MADISN via BWAY,MTA_400353
2024-05-08T15:01:30.170-04:00,MTA NYCT_9457,40.756079,-73.97688,WSHNGTN HTS CLOISTRS via MADISN via BWAY,MTA_400353
2024-05-08T15:01:30.170-04:00,MTA NYCT_9896,40.776682,-73.961856,WSHNGTN HTS CLOISTRS via MADISN via BWAY,MTA_400353
2024-05-08T15:01:30.170-04:00,MTA NYCT_9423,40.764382,-73.972935,MIDTOWN  32 ST & 5 AV via BWAY 5 AV,MTA_403835
2024-05-08T15:01:30.170-04:00,MTA NYCT_9437,40.859562,-73.933533,WSHNGTN HTS CLOISTRS via MADISN via BWAY,MTA_400353
2024-05-08T15:01:31.275-04:00,MTA NYCT_4672,40.776928,-73.982818,RIVERBANK 145 ST via 10 AV,MTA_401393
2024-05-08T15:01:31.275-04:00,MTA NYCT_9811,40.76451,-73.988183,WEST VILLAGE ABINGDON SQ via 9 AV,MTA_803195
2024-05-08T15:01:31.275-04:00,MTA NYCT_9595,40.761734,-73.993927,RIVERBANK 145 ST via 10 AV,MTA_401393
2024-05-08T15:01:31.275-04:00,MTA NYCT_9701,40.80034,-73.962089,WEST VILLAGE ABINGDON SQ via 9 AV,MTA_803195
2024-05-08T15:01:31.275-04:00,MTA NYCT_9427,40.737157,-74.005741,WEST VILLAGE ABINGDON SQ via 9 AV,MTA_803195
2024-05-08T15:01:31.275-04:00,MTA NYCT_9800,40.747828,-74.004064,RIVERBANK 145 ST via 10 AV,MTA_401393
2024-05-08T15:01:31.275-04:00,MTA NYCT_9854,40.759946,-73.991518,WEST VILLAGE ABINGDON SQ via 9 AV,MTA_803195
2024-05-08T15:01:31.275-04:00,MTA NYCT_9435,40.790165,-73.96951,WEST VILLAGE ABINGDON SQ via 9 AV,MTA_803195
2024-05-08T15:01:31.275-04:00,MTA NYCT_9760,40.827034,-73.954977,RIVERBANK 145 ST via 10 AV,MTA_401393
2024-05-08T15:01:31.275-04:00,MTA NYCT_4691,40.737578,-74.005673,WEST VILLAGE ABINGDON SQ via 9 AV,MTA_803195
2024-05-08T15:01:31.275-04:00,MTA NYCT_9821,40.808364,-73.959919,WEST VILLAGE ABINGDON SQ via 9 AV,MTA_803195
2024-05-08T15:01:31.275-04:00,MTA NYCT_9826,40.774024,-73.981291,WEST VILLAGE ABINGDON SQ via 9 AV,MTA_803195
2024-05-08T15:01:31.275-04:00,MTA NYCT_9454,40.762327,-73.993494,RIVERBANK 145 ST via 10 AV,MTA_401393
2024-05-08T15:01:31.275-04:00,MTA NYCT_9443,40.758833,-73.996061,RIVERBANK 145 ST via 10 AV,MTA_401393
2024-05-08T15:01:31.275-04:00,MTA NYCT_9788,40.80231,-73.962323,WEST VILLAGE ABINGDON SQ via 9 AV,MTA_803195
2024-05-08T15:01:31.275-04:00,MTA NYCT_9605,40.815392,-73.954791,RIVERBANK 145 ST via 10 AV,MTA_401393
2024-05-08T15:01:31.275-04:00,MTA NYCT_9902,40.777051,-73.979142,WEST VILLAGE ABINGDON SQ via 9 AV,MTA_803195
2024-05-08T15:01:31.275-04:00,MTA NYCT_9590,40.809843,-73.95883,RIVERBANK 145 ST via 10 AV,MTA_401393
2024-05-08T15:01:31.275-04:00,MTA NYCT_9747,40.826541,-73.955479,WEST VILLAGE ABINGDON SQ via 9 AV,MTA_803195
2024-05-08T15:01:31.886-04:00,MTA NYCT_9827,40.814938,-73.955119,WEST HARLEM 129 ST via BROADWAY,MTA_405374
2024-05-08T15:01:31.886-04:00,MTA NYCT_9878,40.814938,-73.955119,WEST HARLEM 129 ST via BROADWAY,MTA_405374
2024-05-08T15:01:31.886-04:00,MTA NYCT_9841,40.784069,-73.979697,WEST HARLEM 129 ST via BROADWAY,MTA_405374
2024-05-08T15:01:31.886-04:00,MTA NYCT_9819,40.763779,-73.98129,41 ST via BROADWAY/7 AV,MTA_403942
2024-05-08T15:01:31.886-04:00,MTA NYCT_9770,40.756303,-73.989645,41 ST via BROADWAY/7 AV,MTA_403942
2024-05-08T15:01:31.886-04:00,MTA NYCT_9891,40.768107,-73.982413,41 ST via BROADWAY/7 AV,MTA_403942
2024-05-08T15:01:31.886-04:00,MTA NYCT_9805,40.795358,-73.971375,41 ST via BROADWAY/7 AV,MTA_403942
2024-05-08T15:01:31.886-04:00,MTA NYCT_9594,40.77742,-73.982186,41 ST via BROADWAY/7 AV,MTA_403942
2024-05-08T15:01:31.886-04:00,MTA NYCT_9806,40.795513,-73.971262,41 ST via BROADWAY/7 AV,MTA_403942
2024-05-08T15:01:31.886-04:00,MTA NYCT_9909,40.812803,-73.955792,41 ST via BROADWAY/7 AV,MTA_403942
2024-05-08T15:01:31.886-04:00,MTA NYCT_9802,40.798244,-73.969028,WEST HARLEM 129 ST via BROADWAY,MTA_405374
2024-05-08T15:01:31.886-04:00,MTA NYCT_9810,40.778394,-73.981785,WEST HARLEM 129 ST via BROADWAY,MTA_405374
2024-05-08T15:01:31.886-04:00,MTA NYCT_9446,40.81365,-73.959934,41 ST via BROADWAY/7 AV,MTA_403942
2024-05-08T15:01:31.886-04:00,MTA NYCT_9776,40.759835,-73.987877,WEST HARLEM 129 ST via BROADWAY,MTA_405374
2024-05-08T15:01:31.886-04:00,MTA NYCT_9886,40.766441,-73.983011,WEST HARLEM 129 ST via BROADWAY,MTA_405374
2024-05-08T15:02:02.431-04:00,MTA NYCT_9616,40.746843,-73.984786,MIDTOWN  32 ST & 5 AV via BWAY 5 AV,MTA_403835
2024-05-08T15:02:02.431-04:00,MTA NYCT_9871,40.826692,-73.950369,MIDTOWN  32 ST & 5 AV via BWAY 5 AV,MTA_403835
2024-05-08T15:02:02.431-04:00,MTA NYCT_9790,40.832971,-73.945537,WSHNGTN HTS CLOISTRS via MADISN via BWAY,MTA_400353
2024-05-08T15:02:02.431-04:00,MTA NYCT_9894,40.854914,-73.936944,MIDTOWN  32 ST & 5 AV via BWAY 5 AV,MTA_403835
2024-05-08T15:02:02.431-04:00,MTA NYCT_9431,40.843286,-73.941745,MIDTOWN  32 ST & 5 AV via BWAY 5 AV,MTA_403835
2024-05-08T15:02:02.431-04:00,MTA NYCT_9862,40.821931,-73.953845,MIDTOWN  32 ST & 5 AV via BWAY 5 AV,MTA_403835
2024-05-08T15:02:02.431-04:00,MTA NYCT_9813,40.768395,-73.969994,MIDTOWN  32 ST & 5 AV via BWAY 5 AV,MTA_403835
2024-05-08T15:02:02.431-04:00,MTA NYCT_9597,40.807759,-73.963962,WSHNGTN HTS CLOISTRS via MADISN via BWAY,MTA_400353
2024-05-08T15:02:02.431-04:00,MTA NYCT_9744,40.747002,-73.985166,MIDTOWN  32 ST & 5 AV via BWAY 5 AV,MTA_403835
2024-05-08T15:02:02.431-04:00,MTA NYCT_9444,40.844734,-73.940769,MIDTOWN  32 ST & 5 AV via BWAY 5 AV,MTA_403835
2024-05-08T15:02:02.431-04:00,MTA NYCT_9884,40.784354,-73.958359,MIDTOWN  32 ST & 5 AV via BWAY 5 AV,MTA_403835
2024-05-08T15:02:02.431-04:00,MTA NYCT_9900,40.799469,-73.955399,MIDTOWN  32 ST & 5 AV via BWAY 5 AV,MTA_403835
2024-05-08T15:02:02.431-04:00,MTA NYCT_9869,40.843665,-73.941448,MIDTOWN  32 ST & 5 AV via BWAY 5 AV,MTA_403835
2024-05-08T15:02:02.431-04:00,MTA NYCT_9460,40.787943,-73.953639,WSHNGTN HTS CLOISTRS via MADISN via BWAY,MTA_400353
2024-05-08T15:02:02.431-04:00,MTA NYCT_9602,40.810913,-73.961906,MIDTOWN  32 ST & 5 AV via BWAY 5 AV,MTA_403835
2024-05-08T15:02:02.431-04:00,MTA NYCT_9785,40.84852,-73.939294,WSHNGTN HTS CLOISTRS via MADISN via BWAY,MTA_400353
2024-05-08T15:02:02.431-04:00,MTA NYCT_9853,40.799598,-73.955714,MIDTOWN  32 ST & 5 AV via BWAY 5 AV,MTA_403835
2024-05-08T15:02:02.431-04:00,MTA NYCT_9637,40.864404,-73.931244,WSHNGTN HTS CLOISTRS via MADISN via BWAY,MTA_903236
2024-05-08T15:02:02.431-04:00,MTA NYCT_9447,40.835056,-73.944249,MIDTOWN  32 ST & 5 AV via BWAY 5 AV,MTA_403835
2024-05-08T15:02:02.431-04:00,MTA NYCT_9423,40.762453,-73.974329,MIDTOWN  32 ST & 5 AV via BWAY 5 AV,MTA_403835
2024-05-08T15:02:02.431-04:00,MTA NYCT_9809,40.755755,-73.979225,MIDTOWN  32 ST & 5 AV via BWAY 5 AV,MTA_403835
2024-05-08T15:02:02.431-04:00,MTA NYCT_9899,40.77949,-73.961906,MIDTOWN  32 ST & 5 AV via BWAY 5 AV,MTA_403835
2024-05-08T15:02:02.431-04:00,MTA NYCT_9434,40.864034,-73.93165,WSHNGTN HTS CLOISTRS via MADISN via BWAY,MTA_903236
2024-05-08T15:02:02.431-04:00,MTA NYCT_9815,40.807814,-73.964162,MIDTOWN  32 ST & 5 AV via BWAY 5 AV,MTA_403835
2024-05-08T15:02:02.431-04:00,MTA NYCT_9844,40.789029,-73.952845,WSHNGTN HTS CLOISTRS via MADISN via BWAY,MTA_400353
2024-05-08T15:02:02.431-04:00,MTA NYCT_9773,40.819799,-73.955425,MIDTOWN  32 ST & 5 AV via BWAY 5 AV,MTA_403835
2024-05-08T15:02:02.431-04:00,MTA NYCT_9417,40.764879,-73.970465,WSHNGTN HTS CLOISTRS via MADISN via BWAY,MTA_400353
2024-05-08T15:02:02.431-04:00,MTA NYCT_9457,40.756051,-73.9769,WSHNGTN HTS CLOISTRS via MADISN via BWAY,MTA_400353
2024-05-08T15:02:02.431-04:00,MTA NYCT_9761,40.849288,-73.938951,WSHNGTN HTS CLOISTRS via MADISN via BWAY,MTA_400353
2024-05-08T15:02:02.431-04:00,MTA NYCT_9437,40.861198,-73.932426,WSHNGTN HTS CLOISTRS via MADISN via BWAY,MTA_400353
2024-05-08T15:02:02.431-04:00,MTA NYCT_9896,40.77678,-73.961785,WSHNGTN HTS CLOISTRS via MADISN via BWAY,MTA_400353
2024-05-08T15:02:02.431-04:00,MTA NYCT_9895,40.797099,-73.949657,WSHNGTN HTS CLOISTRS via MADISN via BWAY,MTA_400353
2024-05-08T15:02:02.431-04:00,MTA NYCT_9768,40.749356,-73.983887,MIDTOWN  32 ST & 5 AV via BWAY 5 AV,MTA_403835
2024-05-08T15:02:03.499-04:00,MTA NYCT_9595,40.761734,-73.993927,RIVERBANK 145 ST via 10 AV,MTA_401393
2024-05-08T15:02:03.499-04:00,MTA NYCT_9701,40.80034,-73.962089,WEST VILLAGE ABINGDON SQ via 9 AV,MTA_803195
2024-05-08T15:02:03.499-04:00,MTA NYCT_9427,40.737157,-74.005741,WEST VILLAGE ABINGDON SQ via 9 AV,MTA_803195
2024-05-08T15:02:03.499-04:00,MTA NYCT_9435,40.790084,-73.96957,WEST VILLAGE ABINGDON SQ via 9 AV,MTA_803195
2024-05-08T15:02:03.499-04:00,MTA NYCT_9800,40.747828,-74.004064,RIVERBANK 145 ST via 10 AV,MTA_401393
2024-05-08T15:02:03.499-04:00,MTA NYCT_4691,40.737368,-74.005709,WEST VILLAGE ABINGDON SQ via 9 AV,MTA_803195
2024-05-08T15:02:03.499-04:00,MTA NYCT_9760,40.827034,-73.954977,RIVERBANK 145 ST via 10 AV,MTA_401393
2024-05-08T15:02:03.499-04:00,MTA NYCT_9788,40.80187,-73.961292,WEST VILLAGE ABINGDON SQ via 9 AV,MTA_803195
2024-05-08T15:02:03.499-04:00,MTA NYCT_9826,40.773963,-73.98133,WEST VILLAGE ABINGDON SQ via 9 AV,MTA_803195
2024-05-08T15:02:03.499-04:00,MTA NYCT_9902,40.775925,-73.979971,WEST VILLAGE ABINGDON SQ via 9 AV,MTA_803195
2024-05-08T15:02:03.499-04:00,MTA NYCT_9811,40.763947,-73.988604,WEST VILLAGE ABINGDON SQ via 9 AV,MTA_803195
2024-05-08T15:02:03.499-04:00,MTA NYCT_9821,40.807212,-73.960783,WEST VILLAGE ABINGDON SQ via 9 AV,MTA_803195
2024-05-08T15:02:03.499-04:00,MTA NYCT_9454,40.762327,-73.993494,RIVERBANK 145 ST via 10 AV,MTA_401393
2024-05-08T15:02:03.499-04:00,MTA NYCT_9443,40.759004,-73.995938,RIVERBANK 145 ST via 10 AV,MTA_401393
2024-05-08T15:02:03.499-04:00,MTA NYCT_9854,40.759579,-73.991797,WEST VILLAGE ABINGDON SQ via 9 AV,MTA_803195
2024-05-08T15:02:03.499-04:00,MTA NYCT_4672,40.777744,-73.982253,RIVERBANK 145 ST via 10 AV,MTA_401393
2024-05-08T15:02:03.499-04:00,MTA NYCT_9605,40.815392,-73.954791,RIVERBANK 145 ST via 10 AV,MTA_401393
2024-05-08T15:02:03.499-04:00,MTA NYCT_9590,40.810618,-73.958275,RIVERBANK 145 ST via 10 AV,MTA_401393
2024-05-08T15:02:03.499-04:00,MTA NYCT_9747,40.826541,-73.955479,WEST VILLAGE ABINGDON SQ via 9 AV,MTA_803195
2024-05-08T15:02:04.164-04:00,MTA NYCT_9878,40.814938,-73.955119,WEST HARLEM 129 ST via BROADWAY,MTA_405374
2024-05-08T15:02:04.164-04:00,MTA NYCT_9827,40.814938,-73.955119,WEST HARLEM 129 ST via BROADWAY,MTA_405374
2024-05-08T15:02:04.164-04:00,MTA NYCT_9770,40.756349,-73.989752,41 ST via BROADWAY/7 AV,MTA_403942
2024-05-08T15:02:04.164-04:00,MTA NYCT_9909,40.813415,-73.956313,41 ST via BROADWAY/7 AV,MTA_403942
